,Lien,Ville,Secteur,Marque,Modèle,Année-Modèle,Kilométrage,Type de carburant,Puissance fiscale,Boite de vitesses,Nombre de portes,Origine,Première main,État,Jantes aluminium,Airbags,Climatisation,Système de navigation/GPS,Toit ouvrant,Sièges cuir,Radar de recul,Caméra de recul,Vitres électriques,ABS,ESP,Régulateur de vitesse,Limiteur de vitesse,CD/MP3/Bluetooth,Ordinateur de bord,Verrouillage centralisé à distance,Prix
7485,https://www.avito.ma/fr/rabat/voitures/toyota_CH_R_47533215.htm,Rabat,,Toyota,C-HR,2021,5 000 - 9 999,Diesel,6,Automatique,,,Oui,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,255000
7486,https://www.avito.ma/fr/sal%C3%A9/voitures/Clio_diesel__47533213.htm,Salé,,Renault,Clio,2006,5 000 - 9 999,Diesel,5,--,5.0,Dédouanée,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,60000
7487,https://www.avito.ma/fr/b%C3%A9ni_mellal/voitures/Volkswagen_golf_6_47532851.htm,Béni Mellal,,Volkswagen,GOLF 6,2009,250 000 - 299 999,Diesel,6,Manuelle,5.0,Dédouanée,Non,Très bon,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,125000
7488,https://www.avito.ma/fr/hay_massira/voitures/Peugeot_4007_47532825.htm,Oujda,Hay massira,Peugeot,4007,2008,0 - 4 999,Diesel,9,Manuelle,5.0,Dédouanée,Non,Très bon,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,115000
7489,https://www.avito.ma/fr/agdal/voitures/Fiesta__47532775.htm,Fès,Agdal,Ford,Fiesta,2015,85 000 - 89 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Très bon,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,100000
7490,https://www.avito.ma/fr/casablanca/voitures/Mercedes_220_bleutec_47532770.htm,Casablanca,,Mercedes-Benz,220,2015,170 000 - 179 999,Diesel,8,Automatique,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,280000
7491,https://www.avito.ma/fr/casablanca/voitures/dacia_logan_essence_47532640.htm,Casablanca,,Dacia,Logan,2016,190 000 - 199 999,Essence,7,Manuelle,5.0,WW au Maroc,,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60000
7492,https://www.avito.ma/fr/benkirane/voitures/Renault_Kangoo_47532229.htm,Tanger,Benkirane,Renault,Kangoo,2012,160 000 - 169 999,Diesel,7,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,81000
7493,https://www.avito.ma/fr/b%C3%A9ni_mellal/voitures/Nissan_Qashqai__47531945.htm,Béni Mellal,Toute la ville,Nissan,Qashqai,2011,190 000 - 199 999,Diesel,6,Manuelle,5.0,WW au Maroc,,Très bon,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,120000
7494,https://www.avito.ma/fr/aarab_sebbah_gheris/voitures/Dacia_logan_47531808.htm,Aarab Sebbah Gheris,Toute la ville,Dacia,Logan,2019,15 000 - 19 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100000
7495,https://www.avito.ma/fr/b%C3%A9ni_mellal/voitures/Nissan_Qashqai_47531764.htm,Béni Mellal,Toute la ville,Nissan,Qashqai,2011,190 000 - 199 999,Diesel,6,Manuelle,5.0,WW au Maroc,,Très bon,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,120000
7496,https://www.avito.ma/fr/mekn%C3%A8s/voitures/Peugeot_Partner_47531696.htm,Meknès,,Peugeot,Partner,2014,130 000 - 139 999,Diesel,7,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90000
7497,https://www.avito.ma/fr/autre_secteur/voitures/Dacia_logan_47531409.htm,Agadir,Autre secteur,Dacia,Logan,2012,150 000 - 159 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,72000
7498,https://www.avito.ma/fr/casablanca/voitures/Dacia__47531395.htm,Casablanca,,Dacia,Dokker,2015,100 000 - 109 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75000
7499,https://www.avito.ma/fr/errahma/voitures/Mercedes_Benz_220_47531068.htm,Errahma,,Mercedes-Benz,220,2001,45 000 - 49 999,Diesel,9,Manuelle,,Dédouanée,Non,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,67000
7500,https://www.avito.ma/fr/rabat/voitures/BMW_serie_1_47530758.htm,Rabat,,BMW,Serie 1,2010,200 000 - 249 999,Diesel,8,Manuelle,5.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,109000
7501,https://www.avito.ma/fr/hamria/voitures/volgswagen_47530697.htm,Meknès,Hamria,Volkswagen,Touareg,2005,170 000 - 179 999,Diesel,10,--,,,,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,95000
7502,https://www.avito.ma/fr/bouznika/voitures/%D9%83%D9%88%D9%86%D9%83%D9%88_47530463.htm,Bouznika,,Renault,Kangoo,2012,5 000 - 9 999,Diesel,7,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,78000
7503,https://www.avito.ma/fr/casablanca/voitures/dacia__47530453.htm,Casablanca,,Dacia,Sandero,2017,0 - 4 999,Diesel,6,Manuelle,5.0,WW au Maroc,,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,95000
7504,https://www.avito.ma/fr/casablanca/voitures/Jetta_Volkswagen_47530399.htm,Casablanca,,Volkswagen,Jetta,2013,160 000 - 169 999,Diesel,8,Manuelle,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,123000
7505,https://www.avito.ma/fr/casablanca/voitures/golf_4_47530260.htm,Casablanca,,Volkswagen,GOLF 4,2003,200 000 - 249 999,Diesel,8,Manuelle,5.0,WW au Maroc,Oui,Très bon,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,65000
7506,https://www.avito.ma/fr/casablanca/voitures/dacia_logan__47918408.htm,Casablanca,,Dacia,Logan,2013,200 000 - 249 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Bon,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,67000
7507,https://www.avito.ma/fr/casablanca/voitures/opel_corsa_47918372.htm,Casablanca,,Opel,Corsa,2010,25 000 - 29 999,Diesel,5,--,,,Oui,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68000
7508,https://www.avito.ma/fr/hay_al_farah/voitures/Range_Rover_Sport_HSE_Diesel__44039724.htm,Agadir,Hay Al Farah,Land Rover,Range Rover Sport,2007,400 000 - 449 999,Diesel,12,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,95000
7509,https://www.avito.ma/fr/errachidia/voitures/Kia_Sportage_47917936.htm,Errachidia,,Kia,Sportage,2016,25 000 - 29 999,Diesel,7,Manuelle,5.0,WW au Maroc,Oui,Très bon,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,150000
7510,https://www.avito.ma/fr/ain_chock/voitures/BMW_serie_1_diesel_120_chv_184__47917910.htm,Casablanca,Aïn Chock,BMW,Serie 1,2011,120 000 - 129 999,Diesel,8,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,145000
7511,https://www.avito.ma/fr/autre_secteur/voitures/Hyundai__i_10_47917651.htm,Meknès,Autre secteur,Hyundai,i 10,2012,110 000 - 119 999,Essence,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60000
7512,https://www.avito.ma/fr/casablanca/voitures/golf_5_pack_gt__47917625.htm,Casablanca,,Volkswagen,GOLF 5,2007,190 000 - 199 999,Diesel,8,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,88000
7513,https://www.avito.ma/fr/beausejour/voitures/Ford_Mondeo_47917590.htm,Casablanca,Beauséjour,Ford,Mondeo,2011,250 000 - 299 999,Diesel,7,Manuelle,5.0,WW au Maroc,Non,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75000
7514,https://www.avito.ma/fr/t%C3%A9touan/voitures/Ford_Fiesta_titanium_47917552.htm,Tétouan,,Ford,Fiesta,2010,10 000 - 14 999,Essence,7,--,,,Non,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,69000
7515,https://www.avito.ma/fr/mekn%C3%A8s/voitures/DACIA_LOGAN_47917382.htm,Meknès,,Dacia,Lodgy,2011,100 000 - 109 999,Diesel,6,Manuelle,5.0,Importée neuve,,Excellent,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69000
7516,https://www.avito.ma/fr/al_hociema/voitures/Peugeot_2008_47917262.htm,Al Hoceïma,Toute la ville,Peugeot,2008,2017,130 000 - 139 999,Diesel,6,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,139000
7517,https://www.avito.ma/fr/f%C3%A8s/voitures/Peugeot_301_47917127.htm,Fès,,Peugeot,301,2012,150 000 - 159 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,73000
7518,https://www.avito.ma/fr/mdiq/voitures/Peugeot_308__47916998.htm,Mdiq,,Peugeot,308,2010,120 000 - 129 999,Diesel,6,Manuelle,,,,,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,92000
7519,https://www.avito.ma/fr/mohammedia/voitures/Fiat_Punto_47916726.htm,Mohammedia,,Fiat,Punto,2014,35 000 - 39 999,Diesel,6,Manuelle,,,,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,73000
7520,https://www.avito.ma/fr/t%C3%A9touan/voitures/Volkswagen_47916617.htm,Tétouan,,Volkswagen,GOLF 7,2015,100 000 - 109 999,Diesel,8,Automatique,5.0,Dédouanée,Non,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,270000
7521,https://www.avito.ma/fr/autre_secteur/voitures/peugeot_308__47916578.htm,Marrakech,Autre secteur,Peugeot,308,2017,90 000 - 94 999,Diesel,6,Automatique,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,153000
7522,https://www.avito.ma/fr/mekn%C3%A8s/voitures/Ford_S_Max_diwana_7p_7ch_47916317.htm,Meknès,,Ford,S-Max,2008,200 000 - 249 999,Diesel,7,Manuelle,5.0,,,Très bon,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,110000
7523,https://www.avito.ma/fr/centre/voitures/Peugeot3_08cc_cabriolet__47916312.htm,Tanger,Centre,Peugeot,308,2011,160 000 - 169 999,Diesel,6,Manuelle,3.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,129000
7524,https://www.avito.ma/fr/ain_borja/voitures/Citro%C3%ABn_berlingo__bone_%C3%A9tat__47916236.htm,Casablanca,Aïn Borja,Citroen,Berlingo,2004,300 000 - 349 999,Diesel,5,Manuelle,5.0,WW au Maroc,Oui,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60000
7525,https://www.avito.ma/fr/lbir_jdid/voitures/dacia_logan_bon_etat_47916186.htm,Lbir Jdid,Toute la ville,Dacia,Logan,2015,150 000 - 159 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Très bon,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,82000
7526,https://www.avito.ma/fr/marrakech/voitures/audi_a4_tr%C3%A8s_propre_47916132.htm,Marrakech,,Audi,A4,2012,130 000 - 139 999,Diesel,8,Manuelle,5.0,Dédouanée,,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,168000
7527,https://www.avito.ma/fr/la%C3%A2youne/voitures/Tiguan_Volkswagen_47916054.htm,Laâyoune,Toute la ville,Volkswagen,Tiguan,2011,110 000 - 119 999,Diesel,8,Automatique,5.0,Dédouanée,Non,Très bon,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,185000
7528,https://www.avito.ma/fr/k%C3%A9nitra/voitures/Dacia_47916024.htm,Kénitra,,Dacia,Logan,2014,0 - 4 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78000
7529,https://www.avito.ma/fr/casablanca/voitures/berlingo_propre__47915986.htm,Casablanca,,Citroen,Berlingo,2015,190 000 - 199 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Très bon,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,105001
7530,https://www.avito.ma/fr/k%C3%A9nitra/voitures/Dacia_47915973.htm,Kénitra,,Dacia,Logan,2014,0 - 4 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78000
7531,https://www.avito.ma/fr/k%C3%A9nitra/voitures/Dacia_47915936.htm,Kénitra,,Dacia,Logan,2014,5 000 - 9 999,Diesel,6,Manuelle,5.0,,Non,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78000
7532,https://www.avito.ma/fr/marrakech/voitures/Ford_Mondeo_Bon_%C3%A9tat_7chv_47915883.htm,Marrakech,,Ford,Mondeo,2009,5 000 - 9 999,Diesel,7,Manuelle,5.0,Dédouanée,Non,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,110000
7533,https://www.avito.ma/fr/cite_adrar/voitures/Caddy_Diwana2014___Propre_47915713.htm,Agadir,Cité Adrar,Volkswagen,Caddy,2011,200 000 - 249 999,Diesel,6,Manuelle,5.0,Dédouanée,Non,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,122000
7534,https://www.avito.ma/fr/casablanca/voitures/Mercedes_Classe_M_47915680.htm,Casablanca,,Mercedes-Benz,Classe M,2009,300 000 - 349 999,Diesel,12,Automatique,5.0,WW au Maroc,Non,Bon,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,105000
7535,https://www.avito.ma/fr/agdal/voitures/Hyundai_I40_diesel_47915496.htm,Fès,Agdal,Hyundai,i 40,2013,100 000 - 109 999,Diesel,7,Automatique,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,133000
7536,https://www.avito.ma/fr/casablanca/voitures/Kangoo__47915411.htm,Casablanca,,Renault,Kangoo,2009,100 000 - 109 999,Diesel,6,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70000
7537,https://www.avito.ma/fr/nador/voitures/Mercedes_Benz_C220_47915319.htm,Nador,,Mercedes-Benz,Classe C,2008,200 000 - 249 999,Diesel,10,--,5.0,Dédouanée,Non,Très bon,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,168000
7538,https://www.avito.ma/fr/allal_el_fassi/voitures/voiture_en_tr%C3%A8s_bonne_%C3%A9tat__47915260.htm,Marrakech,Allal El Fassi,Hyundai,Accent,2020,5 000 - 9 999,Diesel,6,Automatique,5.0,WW au Maroc,Oui,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,180000
7539,https://www.avito.ma/fr/marrakech/voitures/peugeot_47609886.htm,Marrakech,,Peugeot,301,2013,180 000 - 189 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,81000
7540,https://www.avito.ma/fr/el_jadida/voitures/Fiat_Doblo_47609820.htm,El Jadida,,Fiat,Doblo,2014,170 000 - 179 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Très bon,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,92000
7541,https://www.avito.ma/fr/khouribga/voitures/Dacia_Logan_47609607.htm,Khouribga,,Dacia,Logan,2016,110 000 - 119 999,Diesel,6,Manuelle,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,91000
7542,https://www.avito.ma/fr/rabat/voitures/mercedes__47609590.htm,Rabat,,Mercedes-Benz,270,2002,5 000 - 9 999,Diesel,11,Automatique,5.0,WW au Maroc,Oui,Excellent,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,65000
7543,https://www.avito.ma/fr/tanger/voitures/Renault_Clio__47609565.htm,Tanger,,Renault,Clio,2017,120 000 - 129 999,Diesel,7,Manuelle,5.0,,,Très bon,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,110000
7544,https://www.avito.ma/fr/mechra_bel_ksiri/voitures/Dacia_Duster_4_4_47609380.htm,Mechra Bel Ksiri,,Dacia,Duster,2013,200 000 - 249 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Très bon,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,105000
7545,https://www.avito.ma/fr/casablanca/voitures/Kangoo_DCI_47609379.htm,Casablanca,,Renault,Kangoo,2012,150 000 - 159 999,Diesel,7,Manuelle,,WW au Maroc,Oui,Excellent,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78000
7546,https://www.avito.ma/fr/autre_secteur/voitures/Duster_tr%C3%A9s_bonne_%C3%A9tat_47609364.htm,Tétouan,Autre secteur,Dacia,Duster,2012,90 000 - 94 999,Diesel,6,Manuelle,5.0,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,106000
7547,https://www.avito.ma/fr/f%C3%A8s/voitures/clio_47609231.htm,Fès,,Renault,Clio,2012,60 000 - 64 999,Essence,6,Manuelle,5.0,WW au Maroc,Oui,Bon,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,62000
7548,https://www.avito.ma/fr/temara/voitures/bmw_47609202.htm,Temara,,BMW,M3,2004,0 - 4 999,Diesel,5,Manuelle,3.0,Dédouanée,Oui,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70200
7549,https://www.avito.ma/fr/founty/voitures/Vw_jetta_full_47609185.htm,Agadir,Founty,Volkswagen,Jetta,2020,45 000 - 49 999,Diesel,8,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,205000
7550,https://www.avito.ma/fr/casablanca/voitures/dacia_logan_47609167.htm,Casablanca,,Dacia,Logan,2015,30 000 - 34 999,Diesel,5,Manuelle,5.0,WW au Maroc,Non,Excellent,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,82000
7551,https://www.avito.ma/fr/casablanca/voitures/M%C3%A9gane_3_coup%C3%A9_1_9_dci_130ch_47608860.htm,Casablanca,,Renault,Megane Coupe,2011,160 000 - 169 999,Diesel,7,Manuelle,,WW au Maroc,Non,Excellent,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,91000
7552,https://www.avito.ma/fr/mhamid/voitures/Seat_leon_47608810.htm,Marrakech,M'Hamid,Seat,Leon,2017,90 000 - 94 999,Diesel,6,--,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,140000
7553,https://www.avito.ma/fr/wifak/voitures/Renault_megane_47608754.htm,Temara,Wifak,Renault,Megane Coupe,2011,160 000 - 169 999,Essence,9,Manuelle,5.0,WW au Maroc,Non,Très bon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85000
7554,https://www.avito.ma/fr/casablanca/voitures/dacia_sandero_47608688.htm,Casablanca,,Dacia,Sandero,2014,20 000 - 24 999,Diesel,6,Manuelle,5.0,WW au Maroc,Oui,Bon,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,78000
